"","(Intercept)","days_since_lockdown","bank_holiday1","dayMonday","dayTuesday","dayWednesday","dayThursday","dayFriday","daySaturday"
"Bath and North East Somerset",-42.2345406742428,0.30505422655804,-10.7966763530694,4.48139086364658,6.05655821355058,4.78169377994571,8.64849601300744,8.19655354332068,5.63838755989137
"Bedford",-35.040390569595,0.269944476155882,-1.55148928441698,3.83348814280525,5.3267777143549,7.1808055714113,8.00983342846764,10.1099882379395,6.86994447615588
"Blackburn with Darwen",-24.1370539498037,0.335919256914535,-9.73982927715221,-1.21993063843773,-1.67183851382908,-4.18620703820938,-2.7922422292564,0.187827132305886,-3.13074740975213
"Blackpool",-29.8068202653382,0.300757615069275,-5.92126770795495,6.96066023212772,7.53181810319477,6.57954547420132,11.0356061785411,10.8629330773355,5.96742428173594
"Borough of Halton",-27.9467472713749,0.313460640340408,-11.9333454413367,1.88209572241537,7.63974538598584,-0.009936346496449,7.34038192102121,9.02247764343657,3.44679397367374
"Bracknell Forest",-35.2037586701952,0.266737584972238,-0.466945150744636,3.36439209174408,3.19985816338885,5.82503545915281,6.80021275491671,8.2979381799941,9.86673758497224
"Brighton and Hove",-34.6056942210229,0.247906180270873,-5.93933890301488,3.14804974659678,3.83752097279158,4.34061975680212,7.47705187414595,8.55843495407604,7.38123951360421
"Bristol City",-33.7655302440627,0.266016293913134,-6.04703959317108,1.73711967896494,4.80130074550706,2.67467481362325,5.86471554840606,8.33516856070432,4.79934962724647
"Buckinghamshire",-38.9820178852507,0.29148461418712,-6.35924446058843,6.26579834985211,7.48369743829241,5.55407564042692,9.94112050922802,11.4069188590801,9.29148461418712
"Cambridgeshire",-36.2452700949613,0.298967360282289,-4.38984743915727,3.12702246899486,5.26873194610208,3.36198368014116,7.2302354141802,8.8239245498417,5.89896736028229
"Central Bedfordshire",-30.365791430993,0.291178454672824,-3.02633490737377,5.31057720581877,8.68430975732101,7.57892256066976,9.4068686973518,12.5174459031705,11.1578451213395
"Cheshire East",-32.0051562797294,0.325883451818795,-5.14920087177625,2.81739660629962,5.5482330963624,4.45877505924275,5.04431702212304,8.46171362842266,8.52588345181879
"Cheshire West and Chester",-33.9475861830384,0.288319236157957,-8.88339992735195,6.83724075899884,8.22336152768408,8.06082628474566,12.3316243751405,10.3688651341393,8.35498590282462
"Cornwall",-38.5109490944943,0.394546209330081,-7.18833999273518,6.08467645685227,7.54424091467316,7.04727310466506,8.2503052946569,7.26831508484247,6.72787954266341
"County Durham",-27.9577119333022,0.279705256603186,-6.45323283690519,5.15051026585716,4.57392282012695,3.71068596163494,5.83911576980955,9.72295936900002,11.7463719232698
"Cumbria",-35.9269818206977,0.347049971459706,-6.22865964402467,6.13486067147528,11.3059000570806,7.5818583190632,10.8411499143791,10.442677252521,7.41371663812637
"Darlington",-35.8296870945981,0.328862020652794,-7.2608972030512,6.62186445955062,7.7422759586944,7.25193101032642,9.31991939529171,11.008450521509,8.79552868731946
"Derby",-32.4018663622368,0.306953453375538,-2.58218307301126,5.33185875149188,8.65275975991558,7.59931006002112,10.4541936934599,10.9193857782851,13.1069534533755
"Derbyshire",-29.7650268970646,0.281101136422604,-2.57700690156193,3.75736599034819,7.50446439382145,9.00721723487798,9.8433034092678,9.7340027329493,9.41443446975593
"Devon",-36.8853960181966,0.350038918582326,-6.80503087540864,9.97029647311158,9.49992216283533,8.57085279262451,12.7167834224136,11.1537465621918,8.88337225191565
"Dorset",-35.4598221853216,0.343267085257641,-4.72965855430438,7.17204348502932,5.18013249615138,6.25080020929551,12.2298012557729,10.1351780741355,8.14326708525764
"East Riding of Yorkshire",-28.1309774618165,0.282974417518551,-7.32582637123136,5.20541400723021,6.50071783162955,6.14982054209262,11.7155899192223,7.18767059311916,5.41630775085188
"East Sussex",-28.7609741753585,0.348949198277204,-6.76416636396658,-0.0313381073461015,1.30210160344558,-0.621358734194713,3.2468475948316,7.01550948748549,1.01561586494387
"Essex",-36.612763565288,0.295838306263297,-6.91536505630221,4.36518603082352,7.07499005414006,7.706252486465,9.42084825212322,12.91936761628,8.96250497292996
"Gloucestershire",-34.5960043588812,0.264075553941155,-6.40283327279331,6.42944666424507,9.40518222545101,7.3570377769706,9.99222666182346,8.35500665940183,9.06407555394115
"Greater London",-37.583685330289,0.260069534533755,-6.0383218307301,6.67581858751492,5.81319426426582,5.1800347672669,7.84687527026793,11.0560271911162,7.39340286786709
"Greater Manchester",-31.415434244893,0.240542784494836,-6.12749727569923,4.96795703388511,5.91891443101032,4.0369380589141,8.58829502015116,10.0229187207029,8.17387611782817
"Hampshire",-35.9875650805182,0.306683617871413,-4.25063567017799,5.97669209347379,7.05329943092383,5.88667514226906,10.7867175202809,12.8300762804213,10.3066836178714
"Hartlepool",-30.7804248179475,0.287680971407815,-9.18089357065018,4.52437859996886,4.55797139051769,4.92717381903726,6.79637624755677,10.0540881808589,10.5543476380745
"Herefordshire",-38.3361960112777,0.295651497068133,-8.30121685434071,6.45776295988791,7.74203033919705,6.87699241520075,9.68695449120438,9.07805078442561,6.22898483040146
"Isle of Wight",-30.5617854115856,0.374121737325515,-5.45813657827824,5.92308736789304,2.51842319201563,4.48289420199611,7.45569854530987,7.64545257986955,5.90745507065885
"Kent",-35.6977894245238,0.318826215557054,-7.17026879767525,8.95919170428797,8.29568090221922,9.14691310777854,11.7564786466712,12.9823370176258,10.118826215557
"Kingston upon Hull",-31.4541418020168,0.270203933371387,-9.1683617871413,3.14102018577137,5.25959213325722,5.39343530001904,8.47727846678081,9.81829865255216,5.00353726670472
"Lancashire",-30.2050697939909,0.283114524414924,-5.22393752270248,4.26514797709858,4.63377095117014,5.84155726220748,8.04934357324476,10.0478248836766,6.54978119108159
"Leicester",-33.483797761749,0.255669140158788,-3.76616418452597,5.12874180547628,4.95532838634908,4.62366790341275,7.30034075380969,7.62908255928595,5.98900247349212
"Leicestershire",-33.3468285679691,0.265663432100047,-2.74809298946602,8.38420943386436,10.8686731357999,11.6494983827167,14.5303236296335,14.3145330634978,13.1989967654334
"Lincolnshire",-30.6037707781986,0.34472523480878,-8.89148201961497,4.91470689983222,8.17721619704909,7.06819595073774,10.2341757044263,9.74888260425852,7.01139190147545
"Luton",-35.8701918253679,0.191261480981786,-6.99373410824553,6.60832079290125,8.35081037136976,5.64146407382425,8.04045110961201,8.64877190251324,9.85792814764845
"Medway",-31.4726687769187,0.288163561828654,-10.4132764257174,7.20605486655251,8.69033954300935,7.65658178091434,10.264490685486,12.1372122187051,9.68816356182865
"Merseyside",-31.6276927334682,0.254610554719527,-9.86932437341082,4.73667773684119,7.62411222389427,5.94813861069311,10.4304983308252,13.7005094009997,8.92127722138619
"Middlesbrough",-32.5562624323249,0.314898033314306,-13.4158191064293,6.71282324044765,7.37020393337138,7.83661568332383,12.2780274332762,13.1241840070572,8.64823136664763
"Milton Keynes",-41.1398785740231,0.300752425924965,-5.81393025790046,7.28684292460174,9.39849514815006,9.4128762129625,9.70225727777489,11.9891002023766,7.76741909259163
"Norfolk",-36.6629114559009,0.326973172123917,-8.44006538321831,4.76903118675731,7.67938698908549,6.37181991939531,9.04758618303841,11.2166173697957,7.79363983879058
"North East Lincolnshire",-28.9242160067804,0.275299673083908,-11.3237377406466,8.1462828429592,7.11606732049885,9.6584831698753,10.2925656859184,9.17218186221089,5.74196633975057
"North Lincolnshire",-23.8740266030131,0.319635722069431,-2.66491100617508,0.791358345008907,3.4273952225278,5.46815119436806,5.42557383287495,4.35026551121718,7.5863023887361
"North Somerset",-32.8210575476103,0.317378444294536,-3.97312023247365,7.81416290453704,11.6319097780776,8.65868922214728,12.6188019995503,11.2329649040873,7.91737844429453
"North Yorkshire",-31.5333212253299,0.322012350163458,-5.57546313112966,1.91635185857852,2.95597529967307,1.44017284174841,2.83270371715703,5.94905557573555,4.25534568349679
"Northamptonshire",-30.3733381765346,0.271195059934616,-5.41981474754813,1.35679258990192,4.65760988013076,3.44809752996732,8.08025184647051,6.77037776970574,4.53786172660128
"Northumberland",-32.2816027537059,0.346193762648539,-6.7679803850345,6.37167159635376,5.50761247470291,6.91893021465762,9.97191462127894,11.1435862176327,11.6795270959819
"Nottingham",-36.3989085499801,0.284256136163147,-7.08817653468943,3.65495563281615,5.2314877276737,5.16296140141493,7.9194350751561,12.5743907079722,7.61758946949648
"Nottinghamshire",-29.747596561327,0.269451507446422,-2.35443152924082,1.55417726116963,4.92776365177381,3.28889242038989,6.80835452233926,9.4958651168422,6.26945150744642
"Oxfordshire",-37.4591925691453,0.287909293757459,-4.40374137304757,2.40567346444571,5.7575147458184,5.84395464687875,10.530394547939,9.93606801238472,7.62124262709079
"Peterborough",-31.0484060678394,0.297768667946656,-4.094896476571,6.44189109715808,7.20446266410668,7.97805100064001,9.09330600383996,8.73519710099801,5.36443533461332
"Plymouth",-36.9231124487572,0.281568159410513,-9.48737740646567,10.2842570010205,7.83686368117896,7.32828407970527,12.7780378115649,11.2622948125854,7.94823482607718
"Portsmouth",-38.706610969851,0.281256810751907,-6.79713040319651,6.7052185494612,7.17081971182951,7.31562840537597,9.37710376558905,11.0823223150502,8.41459014408524
"Reading",-36.0340010032345,0.286176119557885,-3.05303305484927,14.1173594174321,11.3609810942175,10.5097547264456,15.1251950253403,14.9758877761057,10.8861761195579
"Redcar and Cleveland",-26.8285541314237,0.288589071662083,-9.46494733018524,4.47574075035027,7.02282185667582,7.17762786916439,8.86576721498623,6.60817463200315,9.28858907166208
"Rutland",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Shropshire",-34.688438586477,0.318649784650511,-4.27079549582273,10.4327365817377,11.962700430699,6.45932489232527,13.5559493539515,11.7220192690225,6.85198311798384
"Slough",-40.0018040925051,0.220159825644751,-2.75599346167816,2.6969064051338,1.82634701537716,3.38091324615573,5.86047947693425,5.29071921540136,4.62015982564475
"Somerset",-36.5707712798159,0.337813294587722,-4.66799854703958,7.84005327521493,6.52437341082455,7.21057331396055,12.0801065504298,11.5201598256447,10.4044799612544
"South Gloucestershire",-34.2895490633594,0.299802812516216,-5.92117689792952,7.09494231401242,8.00039437496756,6.67490140625813,7.89940843754865,10.8610174182277,13.6998028125162
"South Yorkshire",-28.259706294432,0.253956722536454,-6.84480566654558,3.73569698856658,4.22541988826041,5.36447836126824,6.96187016760934,10.0309004895092,7.45395672253645
"Southampton",-35.0705256603186,0.284349540760728,-8.02025063567016,7.31700050161729,7.23130091847853,6.32967477038039,10.1197152889488,11.1033824572328,9.41768287409406
"Southend-on-Sea",-31.2802414681819,0.321010845311608,-9.60933527061386,4.31961150606265,7.35797830937677,7.05217208932249,8.89636586926815,11.2826440419974,5.25434417864494
"Staffordshire",-35.3534724024008,0.287172435265425,-2.41182346531055,7.07361579575528,7.8923217961358,9.21441955096606,12.6615173057963,12.2017997682182,8.35383910193208
"Stockton-on-Tees",-29.3339681386539,0.345923927144414,-9.18643298220121,6.86650493833567,8.37481881237783,9.23546196357222,12.1711051147666,13.6376100531022,8.67925726047774
"Stoke-on-Trent",-28.5610762285299,0.263416532613772,-7.27097711587357,4.62131527511113,7.53983360143911,5.4817082663069,8.72358293117463,8.94489820628575,7.46341653261377
"Suffolk",-34.519412588864,0.307913445072907,-6.18961133309116,3.83806064379983,7.71750644318751,7.22895672253647,9.39040700188538,11.6951343123519,7.30791344507291
"Surrey",-36.934599484545,0.298137097192673,-3.71585543043952,4.6829199315033,6.93705913894798,5.96990188192969,8.96107795824468,11.4439978897479,7.29813709719267
"Swindon",-38.9541469911611,0.260770069015619,-3.02887758808571,10.3411551035234,10.7451265286354,9.88871836784116,13.5156435403802,11.9901319772369,8.52743673568228
"Thurrock",-35.3731911507792,0.238487883348036,-3.87186705412277,9.55296992026015,8.25635756663725,9.16507727500737,12.5821303167108,13.2017669036375,8.03848788334803
"Torbay",-23.0118104924498,0.328524726272637,-9.03396294950961,7.40707280369467,9.67628388078805,6.88926236313633,12.4522408454846,9.19264698251254,7.7951913929393
"Tyne and Wear",-33.9958365765485,0.269103834777645,-8.91282237559025,6.92508432359504,7.99512566377803,7.24288525072217,10.7406448376663,11.7990624945946,10.1357705014443
"Warrington",-36.3664452631761,0.30251154584609,-8.45132582637122,7.06091017591199,7.92831024164114,7.9845891062564,10.2408679708716,11.6351114801169,7.63584487917942
"Warwickshire",-35.2683289225606,0.278018784702402,-4.56856156919723,6.09321865324408,12.5106290972618,8.35984272568455,13.9673896874405,14.9272750073512,12.0113521180357
"West Berkshire",-39.2310362721187,0.276057288153183,-3.74500544860152,8.10694307508692,9.51455209036029,8.11302864407661,12.2948385311262,10.5351149395464,9.94272395481985
"West Midlands",-34.4535848338609,0.282772040890457,-4.88966581910643,5.70987234704997,6.63445591821907,6.42055268711191,10.514982789338,10.4915218030546,7.48277204089045
"West Sussex",-32.4328403646238,0.296217113797935,-3.25099891027968,4.32051614688738,4.74089910573745,4.50644189023232,8.75531800806045,7.20916748828115,6.9628837804646
"West Yorkshire",-28.4037050490374,0.264220849981838,-5.90828187431893,2.26299794163943,1.07155830003632,4.53211042499093,4.65932921661217,7.12232715825158,5.59755418331517
"Wiltshire",-38.5714527874353,0.298832442530227,-5.59907373774064,6.60777247331915,4.93566844827287,7.94524955459847,9.82983066092401,8.43760313424313,10.5654991091969
"Windsor and Maidenhead",-33.8449622057322,0.258709978724508,-2.66590991645477,4.11901734903914,7.41591337588431,5.45018832269561,8.24279660284018,7.62848061854597,7.52537664539117
"Wokingham",-37.7377562140003,0.259202947433968,-3.11296767163094,5.0816615640081,6.74826077179872,6.00460147371701,9.9776088423019,9.25927040630996,11.3258696141006
"Worcestershire",-37.7047895801982,0.292543199626381,-2.75608427170358,5.69119575182053,9.01491360074723,11.0962715998132,14.5442962655458,12.0354920173663,10.4258765329597
"York",-40.3006866967637,0.351585283586736,-7.54159099164545,7.35118744918963,7.89682943282652,7.09245930846005,9.52142251742687,9.80594329994981,5.28491861692007
